INFO 2024-09-17 16:36:59,230 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-17 16:36:59,450 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/numbers.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/requests/__version__.py first seen with mtime 1726468846.6540768
DEBUG 2024-09-17 16:36:59,450 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/json/decoder.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,450 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/warnings.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/response.py first seen with mtime 1726468845.6004412
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/mail/message.py first seen with mtime 1726468847.71729
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/http/__init__.py first seen with mtime 1726468847.8285983
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1726468847.784683
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1/type/tagmap.py first seen with mtime 1726468845.929554
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/base/creation.py first seen with mtime 1726468847.738653
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/postgresql/introspection.py first seen with mtime 1726468847.7537289
DEBUG 2024-09-17 16:36:59,450 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1/codec/ber/decoder.py first seen with mtime 1726468845.9113941
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/policy.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/decouple.py first seen with mtime 1726468927.0029411
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/migrations/operations/special.py first seen with mtime 1726468847.7723823
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/functional.py first seen with mtime 1726468847.858789
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/files/move.py first seen with mtime 1726468847.712019
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/__init__.py first seen with mtime 1726468847.7338598
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/numberformat.py first seen with mtime 1726468847.8620684
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/requests/exceptions.py first seen with mtime 1726468846.6558619
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/googleapiclient/schema.py first seen with mtime 1726468849.5188823
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_heapq.cpython-312-darwin.so first seen with mtime 1724644387.3350086
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/apps/__init__.py first seen with mtime 1726468847.002295
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/zlib.cpython-312-darwin.so first seen with mtime 1724644388.9975545
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1726468847.7139933
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_asyncio.cpython-312-darwin.so first seen with mtime 1724644386.6719038
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/config.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/fields/files.py first seen with mtime 1726468847.7810304
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/google/auth/_exponential_backoff.py first seen with mtime 1726468849.3116312
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/charset.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/urls/conf.py first seen with mtime 1726468847.8502448
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1/debug.py first seen with mtime 1726468845.908575
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/handlers/base.py first seen with mtime 1726468847.7160373
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/base/operations.py first seen with mtime 1726468847.7400417
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/template/__init__.py first seen with mtime 1726468847.8333726
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/error.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/base/introspection.py first seen with mtime 1726468847.739639
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/views/i18n.py first seen with mtime 1726468847.8688207
DEBUG 2024-09-17 16:36:59,451 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/_parseaddr.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,451 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/filters.py first seen with mtime 1726468847.0747442
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/apps/registry.py first seen with mtime 1726468847.002687
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1726468847.1859314
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/charset_normalizer/md__mypyc.cpython-312-darwin.so first seen with mtime 1726468846.5291052
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_queue.cpython-312-darwin.so first seen with mtime 1724644387.667401
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1726468847.2906494
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/sqlparse/keywords.py first seen with mtime 1726468845.7427273
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/shutil.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1726468847.6952868
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1726468847.7032027
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/reprlib.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/checks/security/csrf.py first seen with mtime 1726468847.7103474
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1_modules/__init__.py first seen with mtime 1726468846.6942422
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/html/parser.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/sites.py first seen with mtime 1726468847.0756505
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/util/connection.py first seen with mtime 1726468845.6046946
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_blake2.cpython-312-darwin.so first seen with mtime 1724644386.732081
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/datastructures.py first seen with mtime 1726468847.8541903
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1726468847.7524421
DEBUG 2024-09-17 16:36:59,452 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_project/__init__.py first seen with mtime 1726401000.6866286
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/contentmanager.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,452 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/sysconfig.py first seen with mtime 1724644389.0183308
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/encodings/idna.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_socket.cpython-312-darwin.so first seen with mtime 1724644387.8439562
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/fields.py first seen with mtime 1726468845.599393
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/asgiref/local.py first seen with mtime 1726468846.606164
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/asgiref/sync.py first seen with mtime 1726468846.6067748
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/postgresql/base.py first seen with mtime 1726468847.7520902
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/google/auth/credentials.py first seen with mtime 1726468849.3136222
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/timeouts.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socketserver.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_hashlib.cpython-312-darwin.so first seen with mtime 1724644387.3053753
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/certifi/__init__.py first seen with mtime 1726468846.578071
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/psycopg2/_ipaddress.py first seen with mtime 1726470534.0633771
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_casefix.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/base/features.py first seen with mtime 1726468847.7392626
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/functions/datetime.py first seen with mtime 1726468847.7868755
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/encodings/aliases.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/struct.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/uritemplate/orderedset.py first seen with mtime 1726468845.7024577
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/opcode.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/template/autoreload.py first seen with mtime 1726468847.8336656
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/selector_events.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/idna/core.py first seen with mtime 1726468846.3431222
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/random.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/readers.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/requests/cookies.py first seen with mtime 1726468846.6556768
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/template/backends/__init__.py first seen with mtime 1726468847.8401554
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/poolmanager.py first seen with mtime 1726468845.6000264
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/types.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/util/ssltransport.py first seen with mtime 1726468845.607988
DEBUG 2024-09-17 16:36:59,453 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/dateformat.py first seen with mtime 1726468847.8546157
DEBUG 2024-09-17 16:36:59,453 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/zoneinfo/__init__.py first seen with mtime 1722971329.0
